id, name, sizeX, sizeY, sizeZ, strainX, strainY, NX, NY, elecX, elecY, elecZ, XY_fig, XZ_fig, data_file
2275,thick22voltage8xsub3.92ysub3.8,40,40,50.4,3.92,3.8,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.92ysub3.8-20000-compress8.npz
2276,thick22voltage8xsub3.92ysub3.84,40,40,50.4,3.92,3.84,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.92ysub3.84-20000-compress8.npz
2277,thick22voltage8xsub3.92ysub3.88,40,40,50.4,3.92,3.88,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.92ysub3.88-20000-compress8.npz
2278,thick22voltage8xsub3.92ysub3.92,40,40,50.4,3.92,3.92,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.92ysub3.92-20000-compress8.npz
2279,thick22voltage8xsub3.96ysub3.8,40,40,50.4,3.96,3.8,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.96ysub3.8-20000-compress8.npz
2280,thick22voltage8xsub3.96ysub3.84,40,40,50.4,3.96,3.84,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.96ysub3.84-20000-compress8.npz
2281,thick22voltage8xsub3.96ysub3.88,40,40,50.4,3.96,3.88,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.96ysub3.88-20000-compress8.npz
2282,thick22voltage8xsub3.96ysub3.92,40,40,50.4,3.96,3.92,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.96ysub3.92-20000-compress8.npz
2283,thick22voltage8xsub3.96ysub3.96,40,40,50.4,3.96,3.96,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub3.96ysub3.96-20000-compress8.npz
2284,thick22voltage8xsub4.0ysub3.8,40,40,50.4,4.0,3.8,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub4.0ysub3.8-20000-compress8.npz
2285,thick22voltage8xsub4.0ysub3.84,40,40,50.4,4.0,3.84,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub4.0ysub3.84-20000-compress8.npz
2286,thick22voltage8xsub4.0ysub3.88,40,40,50.4,4.0,3.88,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub4.0ysub3.88-20000-compress8.npz
2287,thick22voltage8xsub4.0ysub3.92,40,40,50.4,4.0,3.92,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub4.0ysub3.92-20000-compress8.npz
2288,thick22voltage8xsub4.0ysub3.96,40,40,50.4,4.0,3.96,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub4.0ysub3.96-20000-compress8.npz
2289,thick22voltage8xsub4.0ysub4.0,40,40,50.4,4.0,4.0,22,22,0,0,8,./XY_fig/XY_thick22voltage8xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick22voltage8xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick22voltage8xsub4.0ysub4.0-20000-compress8.npz
2290,thick22voltage10xsub3.8ysub3.8,40,40,50.4,3.8,3.8,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.8ysub3.8-20000-compress8.npz
2291,thick22voltage10xsub3.84ysub3.8,40,40,50.4,3.84,3.8,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.84ysub3.8-20000-compress8.npz
2292,thick22voltage10xsub3.84ysub3.84,40,40,50.4,3.84,3.84,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.84ysub3.84-20000-compress8.npz
2293,thick22voltage10xsub3.88ysub3.8,40,40,50.4,3.88,3.8,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.88ysub3.8-20000-compress8.npz
2294,thick22voltage10xsub3.88ysub3.84,40,40,50.4,3.88,3.84,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.88ysub3.84-20000-compress8.npz
2295,thick22voltage10xsub3.88ysub3.88,40,40,50.4,3.88,3.88,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.88ysub3.88-20000-compress8.npz
2296,thick22voltage10xsub3.92ysub3.8,40,40,50.4,3.92,3.8,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.92ysub3.8-20000-compress8.npz
2297,thick22voltage10xsub3.92ysub3.84,40,40,50.4,3.92,3.84,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.92ysub3.84-20000-compress8.npz
2298,thick22voltage10xsub3.92ysub3.88,40,40,50.4,3.92,3.88,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.92ysub3.88-20000-compress8.npz
2299,thick22voltage10xsub3.92ysub3.92,40,40,50.4,3.92,3.92,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.92ysub3.92-20000-compress8.npz
2300,thick22voltage10xsub3.96ysub3.8,40,40,50.4,3.96,3.8,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.96ysub3.8-20000-compress8.npz
2301,thick22voltage10xsub3.96ysub3.84,40,40,50.4,3.96,3.84,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.96ysub3.84-20000-compress8.npz
2302,thick22voltage10xsub3.96ysub3.88,40,40,50.4,3.96,3.88,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.96ysub3.88-20000-compress8.npz
2303,thick22voltage10xsub3.96ysub3.92,40,40,50.4,3.96,3.92,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.96ysub3.92-20000-compress8.npz
2304,thick22voltage10xsub3.96ysub3.96,40,40,50.4,3.96,3.96,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub3.96ysub3.96-20000-compress8.npz
2305,thick22voltage10xsub4.0ysub3.8,40,40,50.4,4.0,3.8,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub4.0ysub3.8-20000-compress8.npz
2306,thick22voltage10xsub4.0ysub3.84,40,40,50.4,4.0,3.84,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub4.0ysub3.84-20000-compress8.npz
2307,thick22voltage10xsub4.0ysub3.88,40,40,50.4,4.0,3.88,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub4.0ysub3.88-20000-compress8.npz
2308,thick22voltage10xsub4.0ysub3.92,40,40,50.4,4.0,3.92,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub4.0ysub3.92-20000-compress8.npz
2309,thick22voltage10xsub4.0ysub3.96,40,40,50.4,4.0,3.96,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub4.0ysub3.96-20000-compress8.npz
2310,thick22voltage10xsub4.0ysub4.0,40,40,50.4,4.0,4.0,22,22,0,0,10,./XY_fig/XY_thick22voltage10xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick22voltage10xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick22voltage10xsub4.0ysub4.0-20000-compress8.npz
2311,thick24voltage-10xsub3.8ysub3.8,40,40,52.8,3.8,3.8,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.8ysub3.8-20000-compress8.npz
2312,thick24voltage-10xsub3.84ysub3.8,40,40,52.8,3.84,3.8,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.84ysub3.8-20000-compress8.npz
2313,thick24voltage-10xsub3.84ysub3.84,40,40,52.8,3.84,3.84,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.84ysub3.84-20000-compress8.npz
2314,thick24voltage-10xsub3.88ysub3.8,40,40,52.8,3.88,3.8,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.88ysub3.8-20000-compress8.npz
2315,thick24voltage-10xsub3.88ysub3.84,40,40,52.8,3.88,3.84,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.88ysub3.84-20000-compress8.npz
2316,thick24voltage-10xsub3.88ysub3.88,40,40,52.8,3.88,3.88,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.88ysub3.88-20000-compress8.npz
2317,thick24voltage-10xsub3.92ysub3.8,40,40,52.8,3.92,3.8,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.92ysub3.8-20000-compress8.npz
2318,thick24voltage-10xsub3.92ysub3.84,40,40,52.8,3.92,3.84,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.92ysub3.84-20000-compress8.npz
2319,thick24voltage-10xsub3.92ysub3.88,40,40,52.8,3.92,3.88,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.92ysub3.88-20000-compress8.npz
2320,thick24voltage-10xsub3.92ysub3.92,40,40,52.8,3.92,3.92,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.92ysub3.92-20000-compress8.npz
2321,thick24voltage-10xsub3.96ysub3.8,40,40,52.8,3.96,3.8,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.96ysub3.8-20000-compress8.npz
2322,thick24voltage-10xsub3.96ysub3.84,40,40,52.8,3.96,3.84,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.96ysub3.84-20000-compress8.npz
2323,thick24voltage-10xsub3.96ysub3.88,40,40,52.8,3.96,3.88,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.96ysub3.88-20000-compress8.npz
2324,thick24voltage-10xsub3.96ysub3.92,40,40,52.8,3.96,3.92,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.96ysub3.92-20000-compress8.npz
2325,thick24voltage-10xsub3.96ysub3.96,40,40,52.8,3.96,3.96,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub3.96ysub3.96-20000-compress8.npz
2326,thick24voltage-10xsub4.0ysub3.8,40,40,52.8,4.0,3.8,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub4.0ysub3.8-20000-compress8.npz
2327,thick24voltage-10xsub4.0ysub3.84,40,40,52.8,4.0,3.84,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub4.0ysub3.84-20000-compress8.npz
2328,thick24voltage-10xsub4.0ysub3.88,40,40,52.8,4.0,3.88,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub4.0ysub3.88-20000-compress8.npz
2329,thick24voltage-10xsub4.0ysub3.92,40,40,52.8,4.0,3.92,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub4.0ysub3.92-20000-compress8.npz
2330,thick24voltage-10xsub4.0ysub3.96,40,40,52.8,4.0,3.96,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub4.0ysub3.96-20000-compress8.npz
2331,thick24voltage-10xsub4.0ysub4.0,40,40,52.8,4.0,4.0,24,24,0,0,-10,./XY_fig/XY_thick24voltage-10xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-10xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick24voltage-10xsub4.0ysub4.0-20000-compress8.npz
2332,thick24voltage-8xsub3.8ysub3.8,40,40,52.8,3.8,3.8,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.8ysub3.8-20000-compress8.npz
2333,thick24voltage-8xsub3.84ysub3.8,40,40,52.8,3.84,3.8,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.84ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.84ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.84ysub3.8-20000-compress8.npz
2334,thick24voltage-8xsub3.84ysub3.84,40,40,52.8,3.84,3.84,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.84ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.84ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.84ysub3.84-20000-compress8.npz
2335,thick24voltage-8xsub3.88ysub3.8,40,40,52.8,3.88,3.8,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.88ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.88ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.88ysub3.8-20000-compress8.npz
2336,thick24voltage-8xsub3.88ysub3.84,40,40,52.8,3.88,3.84,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.88ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.88ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.88ysub3.84-20000-compress8.npz
2337,thick24voltage-8xsub3.88ysub3.88,40,40,52.8,3.88,3.88,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.88ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.88ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.88ysub3.88-20000-compress8.npz
2338,thick24voltage-8xsub3.92ysub3.8,40,40,52.8,3.92,3.8,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.92ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.92ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.92ysub3.8-20000-compress8.npz
2339,thick24voltage-8xsub3.92ysub3.84,40,40,52.8,3.92,3.84,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.92ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.92ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.92ysub3.84-20000-compress8.npz
2340,thick24voltage-8xsub3.92ysub3.88,40,40,52.8,3.92,3.88,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.92ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.92ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.92ysub3.88-20000-compress8.npz
2341,thick24voltage-8xsub3.92ysub3.92,40,40,52.8,3.92,3.92,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.92ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.92ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.92ysub3.92-20000-compress8.npz
2342,thick24voltage-8xsub3.96ysub3.8,40,40,52.8,3.96,3.8,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.96ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.96ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.96ysub3.8-20000-compress8.npz
2343,thick24voltage-8xsub3.96ysub3.84,40,40,52.8,3.96,3.84,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.96ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.96ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.96ysub3.84-20000-compress8.npz
2344,thick24voltage-8xsub3.96ysub3.88,40,40,52.8,3.96,3.88,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.96ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.96ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.96ysub3.88-20000-compress8.npz
2345,thick24voltage-8xsub3.96ysub3.92,40,40,52.8,3.96,3.92,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.96ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.96ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.96ysub3.92-20000-compress8.npz
2346,thick24voltage-8xsub3.96ysub3.96,40,40,52.8,3.96,3.96,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub3.96ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub3.96ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub3.96ysub3.96-20000-compress8.npz
2347,thick24voltage-8xsub4.0ysub3.8,40,40,52.8,4.0,3.8,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub4.0ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub4.0ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub4.0ysub3.8-20000-compress8.npz
2348,thick24voltage-8xsub4.0ysub3.84,40,40,52.8,4.0,3.84,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub4.0ysub3.84-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub4.0ysub3.84-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub4.0ysub3.84-20000-compress8.npz
2349,thick24voltage-8xsub4.0ysub3.88,40,40,52.8,4.0,3.88,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub4.0ysub3.88-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub4.0ysub3.88-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub4.0ysub3.88-20000-compress8.npz
2350,thick24voltage-8xsub4.0ysub3.92,40,40,52.8,4.0,3.92,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub4.0ysub3.92-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub4.0ysub3.92-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub4.0ysub3.92-20000-compress8.npz
2351,thick24voltage-8xsub4.0ysub3.96,40,40,52.8,4.0,3.96,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub4.0ysub3.96-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub4.0ysub3.96-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub4.0ysub3.96-20000-compress8.npz
2352,thick24voltage-8xsub4.0ysub4.0,40,40,52.8,4.0,4.0,24,24,0,0,-8,./XY_fig/XY_thick24voltage-8xsub4.0ysub4.0-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-8xsub4.0ysub4.0-20000.dat.jpg,./XYZ/XYZ_thick24voltage-8xsub4.0ysub4.0-20000-compress8.npz
2353,thick24voltage-6xsub3.8ysub3.8,40,40,52.8,3.8,3.8,24,24,0,0,-6,./XY_fig/XY_thick24voltage-6xsub3.8ysub3.8-20000.dat.jpg,./XZ_fig/XZ_thick24voltage-6xsub3.8ysub3.8-20000.dat.jpg,./XYZ/XYZ_thick24voltage-6xsub3.8ysub3.8-20000-compress8.npz
